,uuid,id,sex,weight,predicted_weight,area,width,height,MA,ma,eccentricity,perimeter,% area,symmetry,centroid_x,centroid_y,orientation,center distance,x,y
582,4caec93212e2435bba4150c914e4e046,TA347,0,20.4,26.80000000000005,230960.66184259637,521,443,638.6813354492188,194.51353454589844,0.9524947815020391,1604.3098675012589,32.38204989154013,0.20566626409017716,220.20028647034545,454.97376854167175,0.9385504623392551,36.761433507542094,184,33
50,b3287109fe814993906d982cb9dea2b7,0236,0,25.5,17.7,282422.4562327952,624,256,649.4364624023438,208.9600982666016,0.9468226110393584,1690.462107539177,51.328185939937605,0.21858412287412465,251.18043060405128,425.16440521820226,1.357537185105632,11.240901565452091,97,139
1130,216d39f3fd334226ab30fa8b0ce0666e,TA0440,1,16.0,16.8,201872.2507535942,537,308,625.7562255859375,164.4456787109375,0.9648516611362392,1529.6753106117249,40.931149017620896,0.2877589967284624,314.60130521561007,568.1183885708283,1.16148307286932,162.2820528096834,306,151
1831,6be5396434d04024a31d865966b3bb16,TA433,0,17.7,26.80000000000005,218406.93450451558,537,424,632.47802734375,191.8701934814453,0.9528751853494386,1798.4347579479218,34.76713789877689,0.2992477082502989,218.29412757747497,432.26626070179674,-0.9343108646242336,23.2266218726056,155,22
468,f7b975edd37640bf8e60e4201a53708e,TA0438,1,13.9,26.80000000000005,186593.20168225872,483,422,610.9013671875,175.87222290039062,0.9576635681323424,1562.2682373523712,33.63441489763541,0.1835709814286708,257.66016615417806,551.1219318120516,-0.8676154273827137,128.3427715776041,328,55
714,fb529c26976343e3a156116b6c0c497d,TA433,0,17.7,26.799999999999986,192949.58691309395,513,300,452.1651611328125,248.7732696533203,0.8350445697991367,1681.1900293827055,37.40155945419103,0.14681259864132298,227.0038987971796,550.0877644131066,1.251688753457653,126.75576113600918,307,53
696,3eae316db92b41fa93a2b53bd76e149d,TA0440,1,16.0,24.2,155015.08106567507,610,356,685.234375,210.40234375,0.9516928526489596,1922.0672268867493,36.36371457576957,0.15756610161549187,237.20149321164752,491.3640974089051,-1.2706088716761497,67.42220153599929,181,39
973,d09c49dadcce489e8f963f7f6d936252,TA0159,1,22.3,17.700000000000024,260558.22424553067,451,292,469.3472290039063,288.4901123046875,0.7887902678404431,1438.337217092514,62.33379849683713,0.5295086776952763,257.23263831702843,539.1004973813367,-1.4598585027373978,116.3833678873258,313,110
1473,26175bf07f204970b836e1f0721fb00a,TA5751,1,26.8,20.2,272571.61369647173,620,312,599.6432495117188,290.39727783203125,0.8749111832158054,1754.670258283615,53.692782070233726,0.2497134805072804,255.21278463648838,469.68768175582983,-1.4787339228070404,48.153848035418385,156,123
480,821928964bf34847a620b833a0345386,TA0159,1,22.3,13.5,264142.0460634285,438,354,469.2982177734375,290.8141784667969,0.7848554813718145,1669.8935660123825,51.735942606895826,0.482963461107375,248.1533586818758,529.6274529085267,1.124527621643625,105.94166350278982,284,99
1244,28e90d050c0e4584bb4fae88bf9875d6,TA433,0,17.7,16.1,225680.66331410987,579,315,664.0048217773438,154.7798309326172,0.9724526592439804,1561.6336804628372,33.48209613515736,0.26367213404659806,243.02910019144863,412.7689427781323,-1.1901776145533762,11.632372685342407,93,94
1518,9e39132bda9747da8dba374601ab5a5c,8440,1,24.0,16.800000000000008,208156.20693411847,362,187,407.511962890625,163.81153869628906,0.915648577037562,1029.979790687561,63.72261514576505,0.482549504950495,265.36268686466013,430.60362766593596,-1.3912807298800896,26.208277000694213,255,175
413,67db4705504b468a9cf83527cbc2704e,TA5751,1,26.8,22.8,260764.45917386285,679,247,671.3452758789062,247.84271240234372,0.9293605957571429,1785.4570552110672,60.32208790018752,0.28000562825383424,246.09364850563807,464.0357168923111,1.5346304927260157,40.496804555317055,103,127
1643,ffc476ff361948c391dfc4b2ef7f12b8,TA0441,1,13.5,26.80000000000005,133588.86503295784,340,314,445.38995361328125,149.1813507080078,0.9422375109653904,1057.9108109474182,44.93221490125515,0.4023822962689037,308.78606493678797,559.7437404044807,0.8380967295025483,152.17715264942717,384,148
1362,92231ee6cc7240b7b2ee2b465f586f86,TA0432,0,14.3,26.0,173769.19945682242,430,410,521.2864379882811,214.35916137695312,0.911539803358654,1441.7341856956482,38.32199546485261,0.2426721979829769,225.34352032554085,406.7045495439383,-0.9169564392375342,22.670355156589828,209,20
933,d294df7dd6754f20a722d0a3c3ccb5ab,TA5751,1,26.8,13.9,270884.43525929283,574,347,561.5797119140625,302.5977478027344,0.8424125294320336,1717.373794913292,49.72766511372979,0.2545355073808849,258.14671689784427,475.1634891641457,-1.3348655285376003,54.28633306477929,197,117
1383,60c05d63fb514adaa0e86ff98479e86e,TA5751,1,26.8,26.80000000000005,258426.44428432942,677,241,671.7374267578125,239.95790100097656,0.9340203548368788,1757.4154250621796,59.47738752153222,0.27318793973766786,256.9258774922296,468.25271018118417,1.5260161983831817,47.37919044540378,106,140
643,9bba61a3449c49baa222418d46d5fa2a,TA5751,1,26.8,26.80000000000005,275296.8092192475,603,333,584.3796997070312,303.555908203125,0.8545009788993833,1764.285482287407,52.10518861474145,0.25766882585064405,254.69385664291283,474.0950153221273,-1.4297621106381593,52.20555509873106,175,117
599,09d73efdd4fd4311890e039295776014,TA5751,1,26.8,23.6,275296.8092192475,603,333,584.3796997070312,303.555908203125,0.8545009788993833,1764.285482287407,52.10518861474145,0.25766882585064405,254.69385664291283,474.0950153221273,-1.4297621106381593,52.20555509873106,175,117
1118,2cced86d2b0f4419ac7bb0fd473c00d3,TA5751,1,26.8,18.900000000000002,259778.6653050315,680,242,675.37890625,241.4797821044922,0.9338950999747296,1755.4154250621796,59.47258407243163,0.27801765681020857,252.25495705601918,465.978523326496,1.5317928824905582,43.7307716958899,101,135
1040,5bd5c7a148b4477fac284bb4df281a99,TA5751,1,26.8,26.80000000000005,272571.61369647173,620,312,599.6432495117188,290.39727783203125,0.8749111832158054,1754.670258283615,53.692782070233726,0.2497134805072804,255.21278463648838,469.68768175582983,-1.4787339228070404,48.153848035418385,156,123
118,c5593fa5289149859ad011d6e1793cb6,0232,1,23.6,17.700000000000024,280834.5509676009,574,226,581.0629272460938,214.0750274658203,0.929659575879738,1592.3027272224426,56.536737307871455,0.30729379338505514,231.69259543686675,477.6201104862883,1.4924868396634885,54.2598306220848,218,114
717,ff333b38e4e4416b8fee857fe545e34d,TA0432,0,14.3,22.300000000000008,172497.8575855369,449,334,493.7147216796875,208.4691162109375,0.9064812354552044,1463.373794913292,42.331246990852186,0.22683974879052854,259.8097886378233,402.0485052840544,-1.0687202166205316,29.56849414730854,200,98
1477,b17515006fb1469c912b7e86af6802fd,TA0440,1,16.0,22.8,149106.45423662092,602,327,670.8397827148438,214.2552795410156,0.9476254871797046,1891.3393050432205,40.09485305551236,0.17889737381262805,240.66971335008077,446.00916247981337,-1.3213075759161672,22.01934942349798,139,59
435,f43982ea6a9e45a1a99da3e2f00a3669,TA433,0,17.7,16.1,233008.12577904,608,360,710.9794311523438,168.9462890625,0.9713570362662952,1709.6164355278015,31.953717754172988,0.25958247328403833,234.49142461964038,401.4312460706652,-1.1753379615086763,23.23129476899577,73,74
1286,c508f1d2005548b38bfbc21c63911226,CG1741,0,27.2,22.8,308051.2128935917,570,362,566.078369140625,323.7803649902344,0.8202738980884896,1820.6286281347275,54.953518306636155,0.3282123747404337,152.67879226362237,318.99183961907005,1.3748013877854923,136.5712527112742,31,6
1471,1dd5dd3c58574813aca83a18cf433176,TA5751,1,26.8,16.8,271205.56458020554,578,344,563.4285278320312,306.3568115234375,0.8392558119300723,1733.1311542987823,50.484331319766184,0.26235715864640696,259.0343416370107,475.18341449709686,-1.3662947193243735,54.608132005554474,195,120
47,26cbdf757fce400790f88cd944878179,0236,0,25.5,22.300000000000004,283785.7769348177,621,259,640.7603149414062,211.0572204589844,0.9441954918639534,1680.562612771988,50.57915057915058,0.2176677104089572,253.3216803288099,433.5405271979977,1.353408891097769,16.385628642158803,105,140
944,38266d00948546269936b3d7c5bbf836,TA5751,1,26.8,16.10000000000001,265590.2409936731,619,298,600.5408325195312,286.3407897949219,0.879009170574093,1748.2266072034836,56.5549142302298,0.2604273212865098,251.64681878057087,466.55404895034036,-1.5286244836301184,44.119105496093454,151,119
1293,4654bc912ca141efa7903964b9436639,TA0432,0,14.3,20.4,185820.05714133626,441,359,504.3262634277344,214.10009765625,0.9054152950649732,1436.261097073555,41.05303284987033,0.2744666048237477,249.26816317356858,400.2436646625836,-1.0168876130059388,25.500241514065582,203,77
28,fb60337f16e048829886f42d9b3268ea,0265,1,23.4,16.9,221777.23812015034,414,209,425.9155883789063,182.58529663085938,0.903452159084582,1079.962545752525,67.95335495135943,0.5169182889683486,244.9000436985126,359.84928868532216,-1.329256784803549,64.33757992360661,156,143
93,c06ad293ebc947f483bfd50f3a282816,0271,1,20.5,26.80000000000005,247095.92122202905,543,190,571.4406127929688,171.4491424560547,0.9539298679386368,1394.9574934244156,60.55217785843921,0.3343925400172245,274.7617271018382,394.89593766591565,1.4686062910426665,45.3367854556202,105,183
398,157377f4b7d64a6094b936c9e20a9761,TA5751,1,26.8,18.9,259778.6653050315,680,242,675.37890625,241.4797821044922,0.9338950999747296,1755.4154250621796,59.47258407243163,0.27801765681020857,252.25495705601918,465.978523326496,1.5317928824905582,43.7307716958899,101,135
1498,58a0c53ad3774b16a6cf79ae36f0df1f,TA0427,0,18.9,26.80000000000005,222263.52091110704,519,338,519.7984619140625,283.2929382324219,0.838432571985548,1601.3393050432205,48.29056773938101,0.2891435546212789,236.8476399101757,482.7404451587337,1.22288114978235,58.824971496653674,190,86
1296,f39fe2b2dd3449c6b2c4318fa4ef864d,TA0427,0,18.9,26.80000000000005,215503.70716912454,579,334,603.7321166992188,243.7298126220703,0.9148891123064004,1634.6458730697632,49.76427632832797,0.3433306313608935,173.55513393292622,477.896199543477,-1.2708630507866159,85.55536541855024,186,35
12,5c90bd59cfd74b4f8c8d8f6fd135f512,0273,1,22.5,26.0,275900.43767633947,553,244,614.0639038085938,189.94677734375,0.9509556105124184,1485.1585038900375,53.49103357009751,0.2591313055451245,252.70690282664083,410.0159286667475,1.3844670393259877,18.89496309864577,129,144
1441,724585d689db416d93bf655613e0c4df,TA5751,1,26.8,26.80000000000005,267302.70188425074,575,346,560.7784423828125,300.5646057128906,0.8442322911001937,1711.6164355278015,49.57753417908609,0.2534083062049916,258.9760960384154,477.16010564225684,-1.3346954846771275,56.44545201125665,198,117
557,ae9877bdd16e414689f12f89fc579e7a,TA5751,1,26.8,16.800000000000008,302266.413056512,601,340,621.5789794921875,276.02438354492193,0.895992250034428,1811.356549978256,50.5667084704529,0.28520386911649004,301.4394224335907,552.6502504475507,-1.2903589591864009,142.56819269805843,226,116
670,7c4054cc94f4402c83601fa0f7b75361,TA5751,1,26.8,16.0,248158.44699401737,692,242,704.0841064453125,228.08331298828125,0.9460765048581984,1763.047894001007,58.46712279275618,0.3109492548756529,260.7306336386189,489.251123836526,1.500657419410751,68.46508842460001,113,146
577,21a58bf0df604424a4f88ccfa36eabe7,TA0477,1,16.1,27.20000000000001,195180.90672842864,445,350,440.3590393066406,311.59716796875,0.7066152380074437,1657.2976748943329,56.709555345316936,0.5854789047929105,239.7343913179229,405.03842551221453,-1.215676629045728,18.963434684355878,197,69
199,abaa4092eeba433fae5e1f1cd849701e,0277,0,26.0,20.400000000000002,158215.80460465734,404,211,408.9049987792969,176.5060577392578,0.9020385806723762,1179.8204103708267,50.42163009404389,0.5054120541205412,188.32327193503662,605.2803525450585,-1.198676272282664,188.50212317732883,369,72
1589,fb9c767e05d14e5f952d5affd0c3aec1,TA5751,1,26.8,20.4,261253.79650054875,683,243,678.0868530273438,244.1557922363281,0.9329269630594298,1771.3149198293686,59.901845599306476,0.28886053216125523,246.488698384696,464.9459452009482,1.5324170996120974,41.45688887418606,99,129
377,bd1aff2a712242d3864c17e0eb617dd8,TA0427,0,18.9,16.0,223936.36863465086,534,328,528.0574951171875,281.8594970703125,0.8456317929181879,1630.795148730278,49.27164964339174,0.29368598412628033,231.70260431856724,484.26273264417733,1.2808053074565224,60.8312725564561,185,84
270,e0827d59788d49c7bc39e98e08f6feab,TA0427,0,18.9,26.80000000000005,240581.83141650874,640,311,641.1937866210938,247.9909210205078,0.9221785672666329,1941.4814404249191,47.23548030546624,0.195395028148523,212.6138678599524,491.48683605602724,1.3894540081702158,72.83181498799303,184,58
166,eb094c48152e42fcb20b2481a771d01a,0253,1,21.8,22.9,266228.969864253,589,392,684.8719482421875,191.0414581298828,0.96030714206687,1711.1799247264862,34.92992265928697,0.26827498012649914,248.52817531305905,472.4482446332737,-1.0560211185564636,49.193111125601746,190,29
169,6f2d3016a282453e80d692d3870b6c8b,0277,0,26.0,26.80000000000005,158345.4290143084,399,211,402.9688720703125,178.2726287841797,0.8968188206326779,1176.1635562181473,50.93103667047329,0.5202908075248501,188.63390819424873,607.7157117624879,-1.1907608576281097,190.7614692116686,376,73
186,2d18388dd7e343b78680798787abaeda,0236,0,25.5,26.799999999999986,290449.8339846672,564,300,653.294189453125,166.6420135498047,0.9669200603530536,1535.6580656766891,37.322119205298016,0.2583059048583565,285.83573107663375,472.0209819329706,1.226627200093347,66.38470418052778,179,132
327,a65940bff0b24733bd0407ab61bc6eb0,TA433,0,17.7,16.0,176314.34757546548,501,320,439.22845458984375,266.05242919921875,0.7956727284750221,1697.4915450811386,36.01952345309382,0.18690374422978287,214.1662116775037,542.3662249135521,1.1821411269204496,121.15258073758535,307,28
764,e1bc6ad28bc646bf83ecb2b6693210bf,TA0441,1,13.5,26.80000000000005,134233.68522824068,338,315,445.1306457519531,148.8669891357422,0.942419041124114,1053.0823838710783,44.811374842334594,0.3982045277127244,309.9427649069503,560.0965628560576,0.8376166068545488,153.01720420940183,386,148
36,451320d138b74462b4ff7255b7bd0619,0272,1,22.3,26.80000000000005,241119.79559385747,624,343,588.4642333984375,284.656494140625,0.8752185098233068,1923.4641954898834,38.12158192090396,0.1365851367377852,248.59557726687848,413.78464796911834,-1.2524989506160045,13.35055675489668,92,116
1260,0b3fc7f0145f41f78bba05afd6cd01ef,TA5751,1,26.8,17.700000000000024,269944.66142805514,572,346,559.7688598632811,299.3385009765625,0.8450079402930825,1704.7880084514618,49.502716960177686,0.2502435823507188,259.9715311792152,477.3194877354655,-1.3306077114599997,56.93706903252764,199,118
431,4c8f28155f754453942b1e7edf336874,TA5751,1,26.8,26.799999999999986,268642.42297434754,575,346,560.9456176757811,301.4810485839844,0.8432946780309308,1712.4448626041412,49.585359862441656,0.2572808372102173,258.4863752130369,476.70350050745867,-1.3333596216396255,55.851634123424546,198,117
1397,f18fbfaca687428da99345225314ea29,TA977,0,16.8,22.900000000000002,182369.66669744955,536,384,625.6659545898438,184.1189117431641,0.9557202647599892,1680.9128988981247,32.059845939376615,0.14677025404666952,234.39448881789139,500.8267305644303,0.9850549769040448,77.03095666569581,228,73
98,615027aa09da471caba1692bab73904e,0268,1,24.5,17.700000000000024,286321.86896098853,569,296,614.5006713867188,223.719482421875,0.9313727184769546,1781.0306490659714,50.41039173501861,0.3002280966600919,265.5940869154768,392.3445508866408,-1.3390489963147465,40.70779708612899,96,97
115,c3af11160be04a46a8659c331be7901e,0236,0,25.5,14.300000000000006,289575.75871702033,550,286,605.8538208007812,173.1775360107422,0.9582772199699172,1504.8885136842728,40.32404131031918,0.2459557415210537,301.71177633436884,474.9122281841288,1.235827472817744,80.00248944261648,187,161
1340,f01dd08234824e18bc1abdef5b540995,TA5751,1,26.8,26.80000000000005,272059.15038750344,616,323,593.7654418945312,298.0153503417969,0.8649212822939323,1766.670258283615,52.46261314443132,0.2514245279505419,254.2342891841433,471.8823161558121,-1.4532570385608514,49.95329007205598,162,119
1323,bcfd6b289def46feb45703237413b334,TA0154,1,22.9,26.6,308824.95642026927,597,309,668.9677734375,183.3056640625,0.96172607413567,1559.6753106117249,41.544390742723735,0.3615521094956105,270.60037664361215,417.64041744667014,1.2117882985970296,31.25423716847916,93,108
749,fb32fbc6127d438e91a94e936d2c7176,TA5751,1,26.8,26.80000000000005,269300.33482512715,620,303,601.1596069335938,285.31195068359375,0.8802001543562479,1745.8418312072754,55.30089899524062,0.25326142686238395,255.57552966395332,468.50578865184013,-1.4978113294764501,47.152543386703385,153,124
1282,e14200d34d01413e80524bb79fefd946,TA0185,0,22.8,20.4,223763.67953990767,557,287,567.253662109375,207.9965667724609,0.9303499108794884,1463.8519358634949,44.394890823462255,0.29428639732249584,273.02251967895285,548.7003130596103,1.2793625969541929,128.9986623307064,249,106
1838,07620183a4ec4c62bd4419a9315795a5,TA5751,1,26.8,16.1,270247.71255122474,572,346,559.7688598632811,299.3385009765625,0.8450079402930825,1704.7880084514618,49.502716960177686,0.2502435823507188,259.9715311792152,477.3194877354655,-1.3306077114599997,56.93706903252764,199,118
778,dbc7fbbd404e46bf8f783e27d7345d1b,TA433,0,17.7,16.0,201715.18894793288,550,434,641.8939208984375,210.0767974853516,0.9449286167918378,1847.044929623604,33.41410180526783,0.30909467578205924,216.95420617782366,474.086834569524,-0.9493018110818244,55.13437775189927,188,17
812,f858981ca155403da93913adbfc0b858,TA5751,1,26.8,20.4,268442.39230385603,574,347,561.5797119140625,302.5977478027344,0.8424125294320336,1717.373794913292,49.72766511372979,0.2545355073808849,258.14671689784427,475.1634891641457,-1.3348655285376003,54.28633306477929,197,117
830,33aee7090e36406cbda52104e0001dbc,TA0477,1,16.1,26.80000000000005,178716.27820660578,441,298,431.5828552246094,283.49969482421875,0.7539920097091107,1493.5647007226944,47.097716528409606,0.2647927837791361,198.17686417254453,389.1559606699996,-1.4132931413502776,54.43603372098676,149,38
1350,0bf1880aaf0a41979e0f8e31941f1b9c,TA5719,0,26.8,18.9,183950.46260165327,429,215,450.8536682128906,182.9554748535156,0.9139628322866388,1226.6976078748705,63.325009104625146,0.4616512446240063,237.60883890384918,348.6797560589261,-1.3928581615120692,75.35818999107285,136,127
1101,2c1b3633b0b1403a9b47e392df2d4069,TA0432,0,14.3,26.80000000000005,182823.06223255763,436,368,502.33001708984375,217.82247924804688,0.9010937830107996,1406.0184564590454,40.74593884376493,0.2617629108663431,242.66964801329632,400.4307365099934,-0.9906067425943093,23.71997474653495,205,66
645,200b8ce25f484cb4987633c8fd2448c8,TA5751,1,26.8,14.300000000000006,265448.13052810077,635,289,615.384521484375,280.6762084960937,0.8899290902960313,1766.7118884325027,57.838051385445326,0.2575587486903158,247.38280104545169,467.0834084637872,-1.5634047160824167,43.71139252110651,139,116
1388,215f3ef8428b4612b0bc544b2c037cd7,TA0432,0,14.3,20.4,113216.29349455105,352,165,366.7609252929688,165.35879516601562,0.8925933504925516,1029.5533845424652,69.22090777794007,0.5198051948051948,352.95810862219435,500.0915031217132,-1.5000536714381565,136.19636981515023,327,269
766,8e8efffe88fe47f99e817f58622ad043,TA433,0,17.7,26.800000000000004,212471.81022151472,550,434,641.8939208984375,210.0767974853516,0.9449286167918378,1847.044929623604,33.41410180526783,0.30909467578205924,216.95420617782366,474.086834569524,-0.9493018110818244,55.13437775189927,188,17
366,53296f4c2a9b4c79a1bd758e0eb768e6,TA0440,1,16.0,26.799999999999986,228460.3038975807,651,305,677.197265625,199.73065185546875,0.955516645500736,1829.373794913292,44.07058356687582,0.30191415313225056,189.9048954065128,486.8279491050248,-1.3150541967077858,80.35465570193183,165,12
1812,0576ee8f5d9d4a0f967c4687b65675e3,TA0200,0,24.7,17.7,185332.48900446497,678,219,732.4251098632812,193.6224670410156,0.9644246089196248,1720.7636232376099,60.73407544836116,0.3018269269633402,229.33617804224,414.37952396797743,1.5205108503351197,14.362125811645171,82,127
1431,75eeda58d4c140abb95dbb9b92abe92c,TA5751,1,26.8,26.80000000000005,267163.65531967435,652,275,633.3251953125,268.430908203125,0.9057353361070236,1772.4692478179932,58.61998497702368,0.2634035905063942,247.24113649389994,465.95678557456984,1.5563381178537,42.57705853477581,126,120
224,072f6ce7c4764df4a07f86e6fb538fee,0238,1,25.8,25.5,303514.614323853,513,206,509.5038757324219,203.55441284179688,0.9167266816222084,1468.3788472414014,59.7496364958197,0.28866258925612365,259.8454951275019,425.31621637392783,-1.5254541964660622,19.889095062337503,180,158
614,615c70c3ed73429d83214a2df0c6bf7d,CG1741,0,27.2,16.10000000000001,247990.76096225003,646,349,713.4609985351562,154.5172576904297,0.9762661564261984,1688.2093622684479,33.27795422377188,0.23177642145840024,225.11984939870945,410.86084242596877,1.1160046140626805,19.850852467143763,73,54
556,7d485c50c316453da4b4afecf0fcd7b6,TA5751,1,26.8,27.1,256283.09924862595,678,243,673.2818603515625,239.1981658935547,0.9347629831772708,1760.8296386003494,59.33360505400449,0.2748383074885062,257.1337103558031,471.1210261073851,1.5205757114038971,50.139357115637424,108,140
399,c0f46bd3c13e4eeb98a442b7dcd5e6f1,TA5751,1,26.8,16.0,271388.42309648363,616,298,598.192626953125,285.2237243652344,0.8790068397453644,1741.4986853599548,56.247433819557,0.2573551149639039,253.2501368566577,466.4615548772002,-1.5177190142869972,44.48089218203296,153,122
1763,927ae21384a64f0ca4e30a5c4e59a7ac,CG1741,0,27.2,22.3,249907.1248461437,712,283,829.4795532226562,168.50546264648438,0.9791484556058074,1860.9301438331604,39.61873167431021,0.0,257.1953607488073,342.2539916371095,-1.3344753547750368,83.53496462288943,40,133
1005,13a6c10553854d2ab93e3e7ab77a1325,TA5751,1,26.8,13.5,272641.31061993423,586,340,569.080810546875,307.9499816894531,0.8409352413666895,1748.6875032186508,51.36555444594568,0.26141836589866113,258.53052643226647,475.7732440731417,-1.3947013276421183,54.9895372931436,190,120
509,e7ce2abaeb3b418780d42ff914198a2f,TA0440,1,16.0,26.799999999999986,198441.99490134715,637,341,717.8743286132812,198.01901245117188,0.9612033426143824,1800.5453678369522,38.93712164085679,0.2988297454259639,240.87958037980687,514.2100944777393,1.2287041942490535,90.21438248598274,197,50
181,e379f61ac1b9491e862713f113b95209,0238,1,25.8,20.5,152410.7792876075,439,220,417.3667602539063,205.642822265625,0.8701907983936955,1192.9646337032318,50.618998978549534,0.2810676896028131,256.56063377163434,303.39502916658637,1.4239505007860505,121.73665668419982,110,142
989,195b426d47ff4409be991944c71c4407,TA5751,1,26.8,23.6,275271.31102794386,607,329,587.4784545898438,302.01971435546875,0.8577332738406339,1765.9423364400864,52.26665296052632,0.2521993044060483,254.21850049391446,474.3031275205496,-1.4380574173399967,52.2739934828411,172,117
985,ffe8454350214a2b9108a2c5763c3b27,TA5719,0,26.8,26.2,127736.81069635865,307,212,301.0746765136719,201.5527648925781,0.7428621383112401,905.7199051380156,66.86988891168626,0.7558675243393602,247.72522152764626,303.3407842394393,-1.450600045529294,120.90626698233946,142,132
1328,4c3fb944c61a4d99a809203a676ca439,TA433,0,17.7,22.300000000000004,189279.19006615065,480,318,426.53759765625,261.42733764648443,0.7901560391361706,1606.7219930887222,38.835495283018865,0.26291220699543194,242.91477070455358,547.0373474869738,1.1448818341494291,123.07186829202855,324,61
1556,84cf8188104b42f7aa34697a4d2eedfc,TA450,0,16.9,20.4,231191.0104526292,546,185,585.5936279296875,160.33505249023438,0.9617868846628742,1367.4011445045473,56.84066419360536,0.3417127199396561,177.70459102588856,495.8867319203291,1.4570344820709182,95.12318437393203,191,88
1157,d190c4d9206048ccbe3d19526eaeafd6,TA0159,1,22.3,26.8,231072.5296536391,415,259,446.89654541015625,180.84239196777344,0.9144659896356558,1100.7981131076813,56.650446800043404,0.4828919634225582,262.804800942212,482.1206124378185,-1.1216080090136014,62.43448194836754,283,137
1203,95fec615332a488caadc3a4d348c6134,TA5751,1,26.8,22.300000000000004,257790.9091868238,676,242,672.5946044921875,239.88755798339844,0.9342342747365724,1763.072279214859,59.478717201166184,0.2773820644558617,257.0990904875025,469.2111564342568,1.5242560433458472,48.336606848460455,108,140
147,085fde22b09f48639128cd6b865e17e0,0272,1,22.3,20.4,239845.63308799398,620,340,587.438720703125,282.3231506347656,0.8769398348675543,1912.3931277990341,38.31864844093105,0.14188422247446086,243.2748557466188,408.927970816652,-1.2511367574480692,15.42370720238351,88,111
624,035cf6add5ab4c2f817fff56a45882b9,TA0154,1,22.9,26.80000000000005,309869.036349313,595,275,658.3099975585938,185.27664184570312,0.959577991737624,1658.1778367757795,47.64266657622826,0.3570983261383553,280.62837513431947,416.8636914424198,1.2984085252919546,41.25035473646235,101,138
1329,3e2e3a4497564889bb4253b0a1a79de7,TA433,0,17.7,25.8,174192.24787805375,513,318,449.9770812988281,264.36294555664057,0.8092218900705698,1719.8763210773468,36.249174069451584,0.16729442351921606,210.03897697549004,540.6034326864082,1.2031870784484726,120.39112681144293,299,25
371,3b53dd5e4f3e411f8bd998440cea7dcd,TA0477,1,16.1,26.80000000000005,169554.68352356768,463,405,513.0368041992189,290.0752868652344,0.8248111366643371,1842.694643497467,39.39081157660392,0.22791088051274225,250.0020006915971,303.4020278614829,-1.0972275119574832,121.01202792184436,44,11
1053,326c565b3c1e4b65a45ec4922b60d70e,TA5751,1,26.8,26.80000000000005,256912.85771468896,680,242,675.37890625,241.4797821044922,0.9338950999747296,1755.4154250621796,59.47258407243163,0.27801765681020857,252.25495705601918,465.978523326496,1.5317928824905582,43.7307716958899,101,135
0,3b144fdfdb9f4e02b0f65aed674fbd72,0268,1,24.5,27.2,292877.0748897867,564,312,589.8292846679688,226.87147521972656,0.9230669918481552,1797.3565499782562,46.219500931746204,0.2789115646258503,291.26669756191296,390.79475760418666,-1.305797734383789,61.08078586158967,103,105
1049,b7ae2cd89693499e92d516950bfcce61,TA5854,1,24.0,20.2,266448.87970416714,528,257,526.6041259765625,245.9364318847656,0.8842449744624209,1493.6753106117249,62.218406045982505,0.35538651838664553,340.2422472769826,296.1598703753713,-1.5693325800732931,162.45493800307085,41,210
100,01a35bd76e5b43c9adbcd124ddbb4e88,0236,0,25.5,26.799999999999986,293942.068418555,569,324,666.8275146484375,168.8868865966797,0.9673958345037236,1567.983966588974,36.60237856144289,0.2757351960967286,270.9243082347531,487.02965073200636,1.184707267530016,70.20719130685072,193,102
171,e42e8650fbc64543a23cc188961efb23,0230,0,25.5,26.8,300147.5035741301,473,322,531.4584350585939,187.02520751953125,0.936034074916022,1307.650925397873,42.223046259386294,0.3788076777884252,314.27344936175,443.0089973570264,-1.1060105167213723,76.66738068182505,209,125
1700,4c7ab1d384fc4283b44291b8c0590ed8,TA5751,1,26.8,26.80000000000005,296858.4884786018,585,379,613.68798828125,281.22872924804693,0.8888181283375993,1805.1555395126345,46.8129426468546,0.2851225977468522,297.56552636076606,554.5944103122273,-1.2028703578750342,142.7189189630808,233,93
226,8403c0d463d14793986e439b582a7f0c,0236,0,25.5,20.4,289215.5461946421,566,324,667.9745483398438,167.14964294433594,0.9681855039980718,1565.6408207416534,36.10668084352295,0.26719816228633203,273.36311548559826,485.09827075546133,1.1835103659806607,69.61390783609997,194,104
529,0be37dddc23341b1820093cfffa8b333,TA0185,0,22.8,26.80000000000005,168062.2791762924,550,222,557.0151977539061,215.93551635742188,0.9218001637764324,1479.8935660123825,57.014418675617954,0.29402321724709785,250.6261049439819,501.6365505190667,-1.561105692962334,78.36037316641692,204,141
828,c97fb2dcd5754a0b9053fc9572b39c2c,TA0185,0,22.8,22.900000000000002,218841.35169119746,545,428,677.4124755859375,162.10606384277344,0.9709452203379748,1587.4225653409958,28.849457871885964,0.3057612785703839,286.0804664272752,470.1383064983204,0.9646262976576688,65.20853251445085,175,39
173,e27f96ef11d74619b20e732f93eebaf6,0253,1,21.8,16.0,262342.16349837085,584,401,686.250732421875,190.6509704589844,0.9606345012716566,1711.2215548753738,34.71614769035734,0.2714389205831749,241.22989467196427,479.6166477729229,-1.0312591674481248,55.63024492487421,199,19
