,uuid,id,sex,area,width,height,MA,ma,% area,eccentricity,perimeter,symmetry,weight,x,y,centroid_x,centroid_y,center distance,orientation
100,01a35bd76e5b43c9adbcd124ddbb4e88,0236,0,293942.068418555,569,324,666.8275146484375,168.8868865966797,36.60237856144289,0.9673958345037236,1567.983966588974,0.2757351960967286,25.5,193,102,270.9243082347531,487.0296507320064,70.20719130685072,1.1847072675300159
101,ea5a9d32864a4a8b80e8c547345b884a,0272,1,241881.02624205573,618,341,586.22998046875,282.8846435546875,38.203125,0.8758690201464981,1909.907846570015,0.13830785494542042,22.3,94,114,245.80341978822202,412.59262118471236,12.798748871424902,-1.2501561061354711
102,48e8c7de5b884f8bb726bbae88bb846a,0274,0,241563.17871891905,694,234,724.688720703125,190.3024139404297,48.796147211040825,0.9649050998677153,1822.8885136842728,0.16045952319798257,25.4,66,115,240.32449127086298,443.9285294848341,19.931171114933708,1.4310543396493913
103,27e41b8d1d70495a86b4cc803de9a170,0238,1,309142.8390601809,520,205,522.7870483398438,192.4538116455078,59.344314222363,0.9297741658848064,1458.9230035543442,0.32175817536439844,25.8,181,164,262.9280327389652,426.9658725518854,23.119063243848963,-1.4942513223713845
104,8a9ad1eba5504aecbf84761997a75e81,0230,0,309203.1392602476,508,339,565.6331176757812,196.58767700195312,41.73299764726577,0.9376602149143567,1412.4204773902893,0.3672194560970191,25.5,181,97,295.66781299967005,430.81404025278545,56.08330008775174,-1.1065971501064975
105,b25cd35355f54160950d606c739edfb3,0241,0,289192.4381846666,657,256,714.4088745117188,194.65536499023438,51.8696557651622,0.9621641284318363,1766.5209826231003,0.2836735983818975,25.5,117,164,287.945333591418,457.9796962071741,58.76542152936702,-1.4022627045443
106,9c3597a88fbc4b2aa297b8ad85dff4d7,0268,1,284790.3663083737,598,272,604.2266845703125,221.04835510253906,55.003236759820204,0.9306790197324603,1783.4326699972153,0.2631266098672479,24.5,95,116,266.09383306181945,395.985156049044,38.2847176488807,-1.3771400284639408
107,6c86e4b05e78460aa2e6c3fbc3f92cf7,0239,1,236273.24055181656,499,329,529.1710815429688,203.6695098876953,35.942937853107345,0.9229649325812326,1413.7930607795715,0.18827559361619306,22.8,173,105,227.36656490156858,430.9868707984299,14.436760230059626,1.0995675464302221
108,85be77fe0d4e4fc99dfae6b71f1eed6d,0236,0,290159.09039115417,537,281,592.93505859375,167.9592742919922,40.074038066035975,0.9590409181874802,1461.3321647644043,0.25628071040187306,25.5,186,170,307.4063447011693,468.9837982467811,81.03799979441717,1.2271922727910425
109,5fb789f8091440cea903dbb4017c3bbb,0230,0,274395.06971502234,563,189,582.0853881835938,172.76571655273438,63.32755324351963,0.9549381821752686,1439.626540184021,0.3280258323126601,25.5,168,171,264.4299676025918,434.6408207343413,26.646770591650892,-1.5198088361533568
110,1cc811a25d9f4864a2b3f498844a09d6,0272,1,240444.49839853574,626,342,589.5013427734375,283.5283203125,37.87315618270123,0.8767409055673125,1921.2215548753738,0.13124256311777666,22.3,90,117,249.23872736619637,413.8619637859142,13.71618976337892,-1.2552173988286461
111,c5a0a045db0041ca892ded2db41739af,0267,0,263552.40614385606,656,208,672.4528198242188,205.95919799804688,62.480712487480034,0.9519413029609397,1628.739238023758,0.32882306791191546,20.1,128,123,229.01640080177057,480.8623418382261,57.91342996813972,-1.5704581634657409
112,6a8c6878235241488248c620ae31b68d,0234,1,257015.89687582597,546,161,587.4967651367188,154.47509765625,66.28932077739933,0.964812790977683,1367.9869309663773,0.29211571185479296,24.6,134,170,251.00300852415177,415.9840001215565,13.6133188691723,-1.554004125291318
113,23a66c65f98840dfa30316de2dd92db1,0238,1,291746.6143114036,519,242,569.2449340820312,153.08416748046875,45.97798634047196,0.9631611336300703,1393.0062638521194,0.32612719926597233,25.8,104,118,246.6088400892119,350.48278927585505,73.81366431754425,-1.3094643633037168
114,1bc4012c63684e658a92f9cd7424b47c,0268,1,280984.24666691636,603,294,622.637451171875,208.77841186523438,46.09672131147541,0.9421067950909661,1816.5869979858398,0.2453169224987375,24.5,186,71,240.8966139391326,487.32626012754463,63.3326072280093,-1.2712430748510983
115,c3af11160be04a46a8659c331be7901e,0236,0,289575.75871702033,550,286,605.8538208007812,173.1775360107422,40.32404131031918,0.9582772199699171,1504.8885136842728,0.2459557415210537,25.5,187,161,301.71177633436884,474.91222818412876,80.00248944261648,1.235827472817744
116,3eaab8a1d5b64856b6df4116c530fe47,0230,0,303774.09078288893,480,318,535.4659423828125,186.41627502441406,42.44470343032971,0.9374431344215496,1316.8224983215332,0.3761762713818397,25.5,206,124,310.619270280833,442.38505666908605,72.97322552637269,-1.1174091834839814
117,61b64952897e4c77961cec9d0bfa6c11,0235,1,281247.9018158908,468,242,460.4985046386719,204.31982421875,53.02618620519855,0.8961789939626632,1261.1828891038895,0.32752074944531184,22.9,180,222,325.747065746366,416.038041922453,86.11592222429152,-1.4044098431577403
118,c5593fa5289149859ad011d6e1793cb6,0232,1,280834.5509676009,574,226,581.0629272460938,214.0750274658203,56.53673730787145,0.9296595758797379,1592.3027272224426,0.30729379338505514,23.6,218,114,231.69259543686675,477.6201104862883,54.2598306220848,1.4924868396634885
119,d589cc033f514f7aa45d8b7e06bea66a,0251,0,269918.53798911156,604,292,679.7064208984375,170.02474975585938,40.02743883426528,0.9682085430756685,1705.4154250621796,0.2820288587669436,24.2,74,128,266.6832275073336,394.5377322292773,39.749463548605135,-1.2997498924878004
120,e4a005dfeeb2446797825eddedad2aa7,0272,1,246495.29029886477,701,346,647.8573608398438,270.9210510253906,35.79760075546592,0.9083641397098523,2025.7900964021683,0.11119845004151674,22.3,32,127,254.58893106850255,409.45004932870074,20.604319310735807,-1.3013263181008674
121,0a0d1425a8a248ec92aadf82174605c1,0239,1,242087.12857172452,495,331,513.708740234375,218.02052307128906,36.831442920828394,0.9054725029075794,1409.9940712451935,0.18149250106260245,22.8,193,103,224.76622292517902,450.55589238902803,30.6150842648355,1.0907026121303203
122,bbc9e002ce33462494be035f9fcaa51d,0238,1,274668.6621866603,613,210,637.3300170898438,188.98289489746094,60.03943908851884,0.9550257673626267,1589.5087900161743,0.3673646627424491,25.8,117,181,288.28581487044687,444.6955618663162,52.53404799428262,1.5204529625702423
123,c50d6e69b533487885e5e200ad12dcfc,0274,0,238854.28614824224,692,241,717.1255493164062,193.0878143310547,47.7574329428478,0.963069631828882,1827.273289680481,0.1519552811301338,25.4,63,108,239.7246601546141,438.51624806166456,14.51885910869849,1.4259571773997446
124,4e07e4de29094a8b8809b9b66b2465bd,0261,1,311900.6099244159,651,274,698.0428466796875,209.52413940429688,53.603885362172,0.9538890499700944,1717.4326699972153,0.34239099212960306,27.1,76,189,323.7007665675227,427.4382195366817,83.77135356178354,1.3606047473355196
125,fd8d01dac214431b9dc7a0191e86432f,0236,0,280443.8764451206,615,267,637.2449951171875,215.04339599609375,49.21974260034822,0.9413406000558537,1682.947388768196,0.2096197133041109,25.5,117,141,256.273384183059,444.55453346332513,26.216633625703896,1.3342174379992762
126,1ef33987e4b042569954ed1b281d1234,0261,1,311694.1334417644,650,288,696.1997680664062,209.70802307128906,51.270922364672366,0.9535552482595224,1759.859076142311,0.3479185221363519,27.1,78,177,321.7998854664426,428.88464968691034,81.94559820324068,1.3382106528052204
127,fbdeb9122e004d68b6b8a85a884ff5f3,0273,1,269733.23092502303,416,445,505.76580810546875,258.61627197265625,35.28039046214856,0.8593808710446842,1498.7047481536865,0.11180283862124112,22.5,136,6,245.5458436054403,389.95457189551536,34.49416698680569,-0.7873382435821296
128,885aef34c21e4d40817cc9989a938aa3,0272,1,241334.55805942373,628,341,590.3629760742188,283.49822998046875,38.10649392829433,0.8771535297991065,1923.4641954898834,0.1326689723899408,22.3,89,117,249.84285616843255,414.331476513119,13.797179565723566,-1.2540050511548475
129,3e7145b7daea41bcacb0628bfb30303f,0251,0,277255.85142588516,605,280,665.3077392578125,183.07406616210938,42.573013684445726,0.9613950105621043,1667.4915450811386,0.27006734561872997,24.2,64,134,266.4451362437738,377.8386561187616,53.19976409603433,-1.3533519670051493
130,a89bb859104045748cf348b872e67583,0236,0,285958.51858564845,628,256,657.2002563476562,206.5808868408203,51.120112673343606,0.9493122019400599,1695.047894001007,0.22109649481166763,25.5,91,137,249.40031797219436,420.0926967875788,10.180029291321183,1.35818233659689
131,821dbc377c194ba886ab5ca6dd77f30b,0253,1,259669.47304520206,607,380,686.1937255859375,197.5878448486328,36.02435228187891,0.9576461625142915,1744.9789142608643,0.30789198626282116,21.8,198,45,255.37852438146896,492.9567388055571,70.65076672513372,-1.1364298477510226
132,b9eed9599f754c4f968d04ac982650f9,0234,1,266641.1851444551,538,187,587.211669921875,162.5209197998047,56.786177968640764,0.960937004349739,1423.2001340389252,0.29957104642512306,24.6,139,175,257.5284862461879,409.2740445159235,22.89326527609817,-1.5301104168686006
133,80cbbcb76e54437ea6c4234b990e32a0,0268,1,282613.85933324153,544,326,630.4264526367188,189.13648986816406,38.53625274642018,0.9539349341473031,1665.3565499782562,0.2758002727095643,24.5,158,89,280.39298710718174,431.7330648892668,41.126557113652986,-1.1851015035625014
134,9d8c715030ee40799188674f1101a10d,0251,0,271921.96596466645,522,281,498.8995056152344,251.73387145996094,46.90327708486183,0.8633659275864084,1510.4032324552536,0.17719484544958816,24.2,170,27,190.97609003358218,434.92582775942935,50.22666085481054,1.3951584952255471
135,adb6f7d692874a57860de54b9ba37e4d,0279,0,294765.5551087419,621,241,659.8599243164062,212.28909301757812,57.735715593954666,0.9468353909239271,1634.4793524742126,0.24362077386443806,26.2,212,95,217.65794264667193,513.3512233622731,92.10216416086118,-1.4832330753238752
136,923d300e17774b5289a4dc05b9336e30,0272,1,239461.24130357057,624,342,588.9178466796875,284.2198181152344,38.07660056657224,0.8758333296187617,1918.3931277990341,0.1349382250306517,22.3,92,118,250.25251774711646,414.896615187645,13.710789007083195,-1.2517982247307307
137,e80bd1cd407c4cfd8a343a38b1d5c43f,0236,0,291401.9346370932,563,321,667.7113647460938,166.08181762695312,35.49476428158834,0.9685721034032887,1559.5575604438782,0.2727072249634755,25.5,186,111,281.5785705810228,475.9029914698941,66.50336874989866,1.1980284185969396
138,79480bcbfc1a4f7696a449e6b9bb3abc,0236,0,290764.93534478266,566,326,671.209716796875,166.46681213378906,35.764634964463845,0.9687574377470612,1565.983966588974,0.26977070029369765,25.5,198,100,270.7074931669331,489.4731189727193,72.31652262528321,1.1829248937743133
139,ef60d36ece3e4510a9f4f50f666f3c48,0232,1,279670.38424817525,573,225,579.7555541992188,214.552734375,56.83241657499083,0.929002088461845,1589.1311542987823,0.2981924243005718,23.6,217,114,229.92938736993716,476.6475949241352,53.60211273859089,1.4997303599557548
140,a21306254dbe4efeb5b71caba16c98a2,0267,0,221641.00777798716,656,208,672.4528198242188,205.95919799804688,62.480712487480034,0.9519413029609397,1628.739238023758,0.32882306791191546,20.1,128,123,229.01640080177057,480.8623418382261,57.91342996813972,-1.5704581634657409
141,f14ac893d9354291b309a561844287fb,0236,0,290421.65401459235,570,325,670.5789794921875,168.27297973632812,36.288431061806655,0.9680034582102376,1572.2266072034836,0.2756370126669952,25.5,193,100,269.10535044523255,487.55493327890184,69.90243893188179,1.1849880684914735
142,1f06a3cebdfc45fd8e03e54e98b18bd0,0251,0,276549.3266889626,598,247,644.4024658203125,183.42327880859375,48.49651213624527,0.9586342237027208,1609.6336804628372,0.25064408798436066,24.2,67,137,265.0209102398859,378.5797429704804,51.856009274336266,-1.3852564531655358
143,850fc0d5bcb64049a95411517b77c39b,0239,1,242815.89128408706,497,327,519.150390625,208.51626586914062,36.50711084689958,0.9157936631206588,1392.9646337032318,0.18934892884290214,22.8,184,110,230.44450761542834,441.0044884646459,19.50538547826937,1.108268989808362
144,e4b5d65a5aa54b5887494eb461e411b6,0268,1,285413.1980557761,556,274,622.7394409179688,180.75982666015625,44.4177150528054,0.9569461278076683,1604.8468835353851,0.3073763432311749,24.5,162,131,284.537917902055,435.9391677742562,46.110409434226796,-1.2579947321204463
145,7fc1b53dff474aaab5ebff2d2f177dd4,0277,0,166475.33326520704,397,213,392.5834045410156,186.9642333984375,54.89729020979021,0.8793149057309183,1296.1463112831116,0.5545957220724532,26.0,377,73,185.61902766933903,603.6966655875688,187.7449913444261,-1.2131289640329026
146,06c87a6d54c14eb2b87444e4f9e0d6ef,0268,1,286400.4202477144,574,306,597.7003784179688,223.89627075195312,46.426227356261485,0.9271880670561417,1812.670258283615,0.2875687286226259,24.5,100,95,277.51009918029075,389.52284769711514,50.947831861930766,-1.3231968828390495
147,085fde22b09f48639128cd6b865e17e0,0272,1,239845.633087994,620,340,587.438720703125,282.3231506347656,38.31864844093105,0.8769398348675543,1912.3931277990341,0.14188422247446084,22.3,88,111,243.27485574661878,408.92797081665196,15.42370720238351,-1.251136757448069
148,a26327b054f34553bf42193600c8fc35,0238,1,300917.332552717,532,210,511.2017822265625,207.01332092285156,57.74045590923199,0.9143369601151924,1469.1067690849304,0.2891249038518431,25.8,184,157,260.1185064237528,431.9261232615764,21.623545747177673,-1.5366264431889665
149,6d0a7727d8094c148947c275659a22ce,0272,1,246180.98068278676,700,344,643.59765625,271.8397216796875,35.86904761904762,0.9064210650907232,2024.7606588602066,0.10712813255629966,22.3,35,132,258.26704539318075,410.70722856433133,22.591651551789106,-1.3020558247112441
150,5046b968422343dc91f3bd4f65027c81,0236,0,289815.2934900511,486,298,484.3824768066406,297.25738525390625,57.19362664743296,0.7895523655754725,1627.1900293827057,0.4143750710792676,25.5,259,145,284.84499856121477,481.54754631781657,72.95748065247729,-1.5666551346644602
151,9fa4be3affd747dab5d9fb7b13886bb4,0268,1,284585.3603198582,595,289,612.4279174804688,209.78466796875,47.68947122870328,0.9395010969138842,1790.6458730697632,0.23802015813508054,24.5,171,77,244.23822843294906,470.4006409530496,46.59379852623827,-1.2726951808893994
152,cdcdeddc6314423dafc092931c7e2925,0238,1,304174.5459407174,569,175,591.7982788085938,162.9561767578125,63.95307781649245,0.961341859433689,1411.727045416832,0.36095032397408205,25.8,115,143,228.14520700970468,376.6809327654821,48.78145386094575,-1.5417082301096046
153,edc896bbf96548b88b8ef8ccd2624084,0274,0,240127.3977180923,690,242,715.7938842773438,194.5524139404297,48.25855962219599,0.9623539038666656,1831.6164355278015,0.15977627592635749,25.4,67,108,239.26842846678312,441.0021862850059,17.017918068267228,1.4251080152752715
154,d00aaf577afa4730bbf601ccae6823ab,0268,1,293102.2973489407,563,308,571.5164794921875,225.6320343017578,46.12941362808431,0.918769095750365,1764.8540238142014,0.2503766707168894,24.5,102,114,296.6002149953339,382.142168617769,70.39646571768571,-1.2768891518478993
155,d53b7861e7434c318ade825395b9348b,0253,1,185721.84078912728,433,257,455.26470947265625,189.23780822753906,55.59265370666392,0.9095175850522372,1178.7564829587936,0.4887641311183716,21.8,292,72,197.6476287303391,525.5117516894923,109.99254103452803,-1.2261780862211729
156,6ccfbf1008284b9ab33695447074431c,0253,1,184656.014527149,438,253,452.1229553222656,189.13284301757812,55.90404137138479,0.9082989352595702,1199.928055882454,0.4928163139193573,21.8,301,49,172.00471627037942,537.4849320435162,132.295836708466,-1.2462108079685907
157,6416db6d89f543b0bbf5c236ef20da3b,0238,1,297961.7349091561,530,213,576.9000244140625,157.63287353515625,52.03621025628376,0.9619455436864408,1445.5087900161743,0.33110116719341615,25.8,128,155,265.4893629862096,384.6296508645403,46.9013007974272,-1.4144492381000784
158,b54295725c8746718ad0d187bfafb67a,0277,0,165786.52003305947,425,210,436.8984069824219,171.31179809570312,49.433160132262635,0.9199187632525839,1201.8620405197144,0.4426190757593665,26.0,349,69,185.30604894038726,597.177389846013,181.60902135188468,-1.244482065157614
159,f200d6c67a3541f2bdcad2d7465270de,0236,0,294006.78881212906,563,329,672.7371215820312,163.75750732421875,34.675772028713205,0.9699210387560727,1554.0012115240097,0.28526192606869966,25.5,192,107,281.684367770507,483.9120893647961,72.98660814479732,1.171433138653476
160,be9f0a2ddae34afb872e75004bafb135,0272,1,235654.77320000308,619,341,583.96630859375,283.3039855957031,37.779156327543426,0.8744378510317474,1906.1504871845245,0.1245618895058234,22.3,91,124,255.8076137093478,410.8251649442401,20.578069149714718,-1.2464266937404693
161,27688d015a884fd69e322742ae0710fb,0273,1,283870.2012893229,560,262,616.69189453125,191.18487548828125,50.35437014775858,0.9507310638700982,1474.8569881916046,0.2696529439333021,22.5,150,127,241.62082357439894,431.7033602600258,7.872028223721787,1.346271931872157
162,fc9abd4ca718436d89e6cbf3eecfbf4d,0230,0,255999.45177146458,572,189,587.2274780273438,174.11187744140625,62.95812204930932,0.9550334184239799,1454.839743256569,0.32487714903164533,25.5,171,170,262.8476807047988,440.85924047253553,28.39455058456138,-1.541957423838573
163,287b4938d65245f4808dde0a095f5c73,0238,1,140076.26219079224,569,201,600.92431640625,182.57920837402344,59.45232785171025,0.9527260642990734,1545.9696860313416,0.3413737714736871,25.8,229,199,296.65889971871525,504.1429057369006,98.1484399126607,1.5414391863553223
164,0adb6501f465470bb02ce2eaeab60894,0261,1,307823.57598586014,690,287,723.8544311523438,230.1025848388672,54.63712700554806,0.9481292223441239,1899.2976748943329,0.32753936689348584,27.1,56,154,298.1297511142271,428.7389370190462,58.322598438962494,1.4129903640750217
165,eecf90bb838a449f93068fa035598e11,0236,0,291658.9984689007,539,279,595.5582275390625,166.4466552734375,40.16512384288216,0.9601514934271442,1461.6753106117249,0.2535628354617805,25.5,184,172,308.2099004629287,468.06584532560305,81.20584489691993,1.2298321114837356
166,eb094c48152e42fcb20b2481a771d01a,0253,1,266228.969864253,589,392,684.8719482421875,191.0414581298828,34.92992265928697,0.9603071420668701,1711.1799247264862,0.26827498012649914,21.8,190,29,248.52817531305902,472.4482446332737,49.19311112560175,-1.0560211185564636
167,fe7fb0154b7e462381368fa51e904d95,0238,1,317489.5411086659,557,200,584.5712890625,174.53309631347656,59.15811965811966,0.9543889978131878,1488.9402484893799,0.34540796610897223,25.8,222,161,271.16110073981883,487.20521330291086,70.46923575563736,-1.5199223773465649
